Path,Transcript,Intended Words,Produced Words,IPA,Error Category,Error Labels
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_22.wav",ukelele,unlike,ukelele,jukəlele,Mixed Error+Orthographic Sub.+Disfluency Error+Phonological,"['Unrelated', 'Parent Correction', 'Consonant Insertion', 'Consonant Substitution', 'Consonant Omission', 'Vowel Substitution', 'Vowel Insertion']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_23.wav",shiny,shiny,,,Disfluency Error,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_24.wav",stone,stone,,,Disfluency Error,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_25.wav",o,,,o,Disfluency Error,['Interjection']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_26.wav",uh:,unlike,uh:,ʌ:,Mixed Error+Disfluency Error+Phonological,"['Prolongation', 'Parent Correction', 'Consonant Omission', 'Vowel Omission']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_27.wav",so,,so,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_28.wav",that's,,that's,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_29.wav",the,,the,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_30.wav",that's,,that's,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_31.wav",the,,the,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_32.wav",,,,,Unintelligible,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_33.wav",that's,,that's,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_34.wav",the,,the,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_35.wav",prefix,,prefix,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_36.wav",un,,un,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_37.wav",un,,un,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_38.wav",o,,,o,Disfluency Error,['Interjection']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_39.wav",so,,so,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_40.wav",un,,un,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_41.wav",what's,,what's,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_42.wav",the,,the,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_43.wav",other,,other,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_44.wav",word,,word,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_45.wav",so,,so,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_46.wav",cover,,cover,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_47.wav",up,,up,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_48.wav",un,,un,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_49.wav",un,,un,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_50.wav",like,,like,laɪk,Other,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_51.wav",yup,,yup,,Mixed Error+Disfluency Error+Other,['Parental Aid']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_52.wav",unlike,unlike,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_53.wav",any,any,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_54.wav",he,he,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_55.wav",had,had,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800020_word_segment_56.wav",seen,seen,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800021_word_segment_1.wav",Rusty,Rusty,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800021_word_segment_2.wav",was,was,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800021_word_segment_3.wav",stunned,stunned,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800021_word_segment_4.wav",he,and,he,hi,Orthographic Error,['Contextual Substitution']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800021_word_segment_5.wav",felt,felt,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800021_word_segment_6.wav",ʌn|ʃʊɹ,unsure,,ʌn|ʃʊɹ,Disfluency Error,['Broken Word']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800021_word_segment_7.wav",about,about,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800021_word_segment_8.wav",picking,picking,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800021_word_segment_9.wav",it,it,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800021_word_segment_10.wav",up,up,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800022_word_segment_1.wav",a,a,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800022_word_segment_2.wav",few,few,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800022_word_segment_3.wav",leaves,leaves,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800022_word_segment_4.wav",əɹaʊn,around,,əɹaʊn,Phonological Error,['Consonant Omission']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800022_word_segment_5.wav",the,the,,,Run-on,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800022_word_segment_6.wav",rock,rock,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800022_word_segment_7.wav",uncovered,uncovered,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800022_word_segment_8.wav",a,a,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800022_word_segment_9.wav",tiny,tiny,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800022_word_segment_10.wav",hiding,hidden,hiding,haɪdɪŋ,Mixed Error+Grammatical+Phonological,"['Substitution', 'Vowel Substitution', 'Consonant Substitution']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800023_word_segment_1.wav",Together,Together,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800023_word_segment_2.wav",Rusty,Rusty,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800023_word_segment_3.wav",and,and,,,Run-on,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800023_word_segment_4.wav",Coco,Coco,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800023_word_segment_5.wav",went,went,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800023_word_segment_6.wav",t,into,t,t,Mixed Error+Phonological+Disfluency Error,"['Vowel Omission', 'Consonant Omission', 'Repair']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800023_word_segment_7.wav",through,,through,θɹu,Structural Error,['Word Insertion']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800023_word_segment_8.wav",tunnel,tunnel,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800023_word_segment_9.wav",diving,discovering,diving,daɪvɪŋ,Orthographic Error,['Unrelated Substitution']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800023_word_segment_10.wav",in,a,in,ɪn,Orthographic Error,['Unrelated Substitution']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800023_word_segment_11.wav",land,land,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800023_word_segment_12.wav",of,of,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800023_word_segment_13.wav",the,,the,ðə,Structural Error,['Word Insertion']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800023_word_segment_14.wav",wonder,wonder,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800024_word_segment_1.wav",They,Their,They,ðeɪ,Mixed Error+Grammatical+Phonological,"['Substitution', 'Vowel Substitution']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800024_word_segment_2.wav",had,,had,hæd,Structural Error,['Word Insertion']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800024_word_segment_3.wav",fun,fun,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800024_word_segment_4.wav",əm,,,əm,Disfluency Error,['Interjection']
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_FUCVnaPJeyV5kzao6jmObtdzLUE2_sid_8PcAkP7csTNUfDqNZ075_1742905877_195800024_word_segment_5.wav",bɪŋ,begun,,bɪŋ,Phonological Error,"['Vowel Substitution', 'Consonant Omission', 'Vowel Omission']"
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_xxUUDYlSFESUIRvPTLDLReqO44G3_sid_F6kP38GjRiJXRwDKJ6rm_1741822595_195800025_word_segment_1.wav",Max,Max,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_xxUUDYlSFESUIRvPTLDLReqO44G3_sid_F6kP38GjRiJXRwDKJ6rm_1741822595_195800025_word_segment_2.wav",the,the,,,Correct,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_xxUUDYlSFESUIRvPTLDLReqO44G3_sid_F6kP38GjRiJXRwDKJ6rm_1741822595_195800025_word_segment_3.wav",frog,frog,,,Run-on,[]
"/home/michaelbennie/OneDrive/Leite,Walter's files - Storiza Corpus Spring 2025/Processed_Utterances/annotated_word_segments/uid_xxUUDYlSFESUIRvPTLDLReqO44G3_sid_F6kP38GjRiJXRwDKJ6rm_1741822595_195800025_word_segment_4.wav",hops,hops,,,Correct,[]
